,Player,Opponent,Min,Pts Est,Reb Est,Ast Est,Pts+Reb Est,Pts+Ast Est,Reb+Ast Est,Pts+Reb+Ast Est
9,luguentz dort,Philadelphia 76ers,35.04,17.2,5.0,2.0,22.2,19.2,7.0,24.2
58,kenrich williams,Philadelphia 76ers,26.990000000000002,9.8,5.8,2.4,15.600000000000001,12.200000000000001,8.2,18.0
56,tre mann,Philadelphia 76ers,28.48,11.1,2.3,-0.0,13.399999999999999,11.1,2.3,13.399999999999999
17,josh giddey,Philadelphia 76ers,31.46,11.7,8.6,6.3,20.299999999999997,18.0,14.899999999999999,26.6
80,aleksej pokusevski,Philadelphia 76ers,21.515,6.2,5.0,1.6,11.2,7.800000000000001,6.6,12.8
78,ty jerome,Philadelphia 76ers,21.060000000000002,8.3,1.9,2.7,10.200000000000001,11.0,4.6,12.9
33,kevin huerter,San Antonio Spurs,27.36,11.0,2.6,2.5,13.6,13.5,5.1,16.1
50,john collins,San Antonio Spurs,29.61,14.5,7.2,1.5,21.7,16.0,8.7,23.2
52,de'andre hunter,San Antonio Spurs,28.82,12.2,3.0,0.9,15.2,13.1,3.9,16.1
71,danilo gallinari,San Antonio Spurs,21.89,8.5,4.1,1.2,12.6,9.7,5.3,13.799999999999999
54,bogdan bogdanovic,San Antonio Spurs,27.32,12.6,3.9,2.7,16.5,15.3,6.6,19.2
14,trae young,San Antonio Spurs,33.695,27.4,3.8,9.2,31.2,36.599999999999994,13.0,40.39999999999999
74,clint capela,San Antonio Spurs,23.34,9.6,11.2,0.9,20.799999999999997,10.5,12.1,21.7
59,jalen suggs,Utah Jazz,29.62,13.4,3.6,3.8,17.0,17.2,7.4,20.8
43,wendell carter jr.,Utah Jazz,31.115,15.1,10.5,3.4,25.6,18.5,13.9,29.0
40,gary harris,Utah Jazz,26.585,9.7,1.5,1.1,11.2,10.799999999999999,2.6,12.299999999999999
68,chuma okeke,Utah Jazz,23.96,6.9,3.7,1.1,10.600000000000001,8.0,4.800000000000001,11.7
12,cole anthony,Utah Jazz,33.445,17.7,5.5,5.5,23.2,23.2,11.0,28.7
83,mo bamba,Utah Jazz,21.925,8.4,6.6,1.1,15.0,9.5,7.699999999999999,16.1
34,franz wagner,Utah Jazz,31.435,14.2,3.9,2.4,18.099999999999998,16.599999999999998,6.3,20.499999999999996
46,tyrese haliburton,,31.8,,,,,,,
64,buddy hield,,29.325,,,,,,,
